datetime,funding_hourly,premium
2026-07-10 19:00:00.029000+00:00,1.08057e-05,-0.0004135546
2026-07-10 20:00:00.039000+00:00,7.3465e-06,-0.0004412276
2026-07-10 21:00:00.032000+00:00,1.25e-05,-0.0003420772
2026-07-10 22:00:00.008000+00:00,1.25e-05,-0.0003484619
2026-07-10 23:00:00.054000+00:00,9.0435e-06,-0.000427652
2026-07-11 00:00:00.046000+00:00,5.9922e-06,-0.0004520627
2026-07-11 01:00:00.003000+00:00,6.7648e-06,-0.0004458812
2026-07-11 02:00:00.086000+00:00,8.2968e-06,-0.0004336255
2026-07-11 03:00:00.061000+00:00,3.6748e-06,-0.0004706019
2026-07-11 04:00:00+00:00,1.06193e-05,-0.0004150455
2026-07-11 05:00:00.014000+00:00,1.12906e-05,-0.0004096749
2026-07-11 06:00:00.004000+00:00,8.8592e-06,-0.0004291267
2026-07-11 07:00:00.002000+00:00,1.25e-05,-0.0003844804
2026-07-11 08:00:00.047000+00:00,1.25e-05,-0.0003842479
2026-07-11 09:00:00.015000+00:00,1.02699e-05,-0.0004178411
2026-07-11 10:00:00.064000+00:00,6.0573e-06,-0.0004515419
2026-07-11 11:00:00.007000+00:00,1.25e-05,-0.0003621184
2026-07-11 12:00:00.045000+00:00,1.25e-05,-0.0003767735
2026-07-11 13:00:00.057000+00:00,1.25e-05,-0.0003699626
2026-07-11 14:00:00.068000+00:00,1.25e-05,-0.0003980223
2026-07-11 15:00:00.046000+00:00,1.25e-05,-0.0003120587
2026-07-11 16:00:00.012000+00:00,5.0581e-06,-0.0004595354
2026-07-11 17:00:00.042000+00:00,9.3749e-06,-0.0004250008
2026-07-11 18:00:00.014000+00:00,1.25e-05,-0.0003464011
2026-07-11 19:00:00.040000+00:00,1.25e-05,-0.0003278286
2026-07-11 20:00:00.027000+00:00,1.25e-05,-0.0003190878
2026-07-11 21:00:00.018000+00:00,1.25e-05,-0.0003030134
2026-07-11 22:00:00.055000+00:00,1.25e-05,-0.0003716242
2026-07-11 23:00:00+00:00,1.07174e-05,-0.0004142605
2026-07-12 00:00:00.016000+00:00,4.0208e-06,-0.0004678337
2026-07-12 01:00:00.039000+00:00,5.7888e-06,-0.0004536899
2026-07-12 02:00:00.006000+00:00,1.18221e-05,-0.0004054235
2026-07-12 03:00:00.028000+00:00,1.20157e-05,-0.0004038743
2026-07-12 04:00:00.023000+00:00,1.25e-05,-0.000378536
2026-07-12 05:00:00.029000+00:00,1.2265e-05,-0.0004018802
2026-07-12 06:00:00.033000+00:00,1.25e-05,-0.0003858554
2026-07-12 07:00:00.036000+00:00,1.25e-05,-0.0003975242
2026-07-12 08:00:00.016000+00:00,8.4337e-06,-0.0004325301
2026-07-12 09:00:00.011000+00:00,9.6824e-06,-0.0004225408
2026-07-12 10:00:00.018000+00:00,4.7617e-06,-0.0004619062
2026-07-12 11:00:00.026000+00:00,5.5884e-06,-0.0004552926
2026-07-12 12:00:00.051000+00:00,-1.7909e-06,-0.0005143275
2026-07-12 13:00:00.002000+00:00,8.5045e-06,-0.0004319642
2026-07-12 14:00:00.005000+00:00,1.25e-05,-0.0003614466
2026-07-12 15:00:00.049000+00:00,1.25e-05,-0.000332785
2026-07-12 16:00:00.038000+00:00,1.25e-05,-0.0003957575
2026-07-12 17:00:00.033000+00:00,8.8529e-06,-0.0004291769
2026-07-12 18:00:00.074000+00:00,1.12215e-05,-0.0004102283
2026-07-12 19:00:00.028000+00:00,1.25e-05,-0.0003923856
2026-07-12 20:00:00.131000+00:00,1.17965e-05,-0.0004056279
2026-07-12 21:00:00.020000+00:00,8.5203e-06,-0.0004318377
2026-07-12 22:00:00.022000+00:00,8.0992e-06,-0.0004352067
2026-07-12 23:00:00.070000+00:00,1.0405e-06,-0.0004916763
2026-07-13 00:00:00.059000+00:00,8.759e-07,-0.0004929927
2026-07-13 01:00:00.019000+00:00,4.8729e-06,-0.0004610171
2026-07-13 02:00:00.075000+00:00,1.25e-05,-0.0003825739
2026-07-13 03:00:00.046000+00:00,8.5403e-06,-0.0004316773
2026-07-13 04:00:00.053000+00:00,1.25e-05,-0.0003774239
2026-07-13 05:00:00.041000+00:00,1.05557e-05,-0.0004155546
2026-07-13 06:00:00.026000+00:00,1.08589e-05,-0.0004131286
2026-07-13 07:00:00.058000+00:00,1.07992e-05,-0.0004136061
2026-07-13 08:00:00.019000+00:00,1.07623e-05,-0.0004139017
2026-07-13 09:00:00.001000+00:00,1.25e-05,-0.0003828588
2026-07-13 10:00:00.032000+00:00,1.24506e-05,-0.0004003949
2026-07-13 11:00:00.001000+00:00,1.25e-05,-0.0003893911
2026-07-13 12:00:00.048000+00:00,1.25e-05,-0.0003407449
2026-07-13 13:00:00.014000+00:00,1.25e-05,-0.0003079338
2026-07-13 14:00:00.010000+00:00,1.25e-05,-0.0003846466
2026-07-13 15:00:00.082000+00:00,8.5816e-06,-0.0004313471
2026-07-13 16:00:00.032000+00:00,1.25e-05,-0.0003362835
2026-07-13 17:00:00.052000+00:00,1.25e-05,-0.000376106
2026-07-13 18:00:00.052000+00:00,1.25e-05,-0.0003931598
2026-07-13 19:00:00.116000+00:00,7.4225e-06,-0.0004406198
2026-07-13 20:00:00.071000+00:00,9.028e-06,-0.0004277757
2026-07-13 21:00:00.041000+00:00,1.1532e-05,-0.0004077441
2026-07-13 22:00:00.060000+00:00,1.25e-05,-0.0003786244
2026-07-13 23:00:00.021000+00:00,6.4678e-06,-0.0004482574
2026-07-14 00:00:00.011000+00:00,5.7123e-06,-0.0004543015
2026-07-14 01:00:00.018000+00:00,-4.5646e-06,-0.0005365166
2026-07-14 02:00:00.032000+00:00,-6.7662e-06,-0.0005541294
2026-07-14 03:00:00.017000+00:00,-2.8221e-06,-0.000522577
2026-07-14 04:00:00.061000+00:00,3.065e-07,-0.0004975481
2026-07-14 05:00:00.064000+00:00,-7.856e-07,-0.0005062847
2026-07-14 06:00:00.074000+00:00,-8.67e-07,-0.0005069356
2026-07-14 07:00:00.044000+00:00,1.307e-07,-0.0004989544
2026-07-14 08:00:00.009000+00:00,8.2388e-06,-0.0004340899
2026-07-14 09:00:00.061000+00:00,1.25e-05,-0.0003719817
2026-07-14 10:00:00.113000+00:00,1.25e-05,-0.0003255869
2026-07-14 11:00:00.030000+00:00,1.25e-05,-0.0002432547
2026-07-14 12:00:00.008000+00:00,1.25e-05,-0.0002515516
2026-07-14 13:00:00.028000+00:00,1.25e-05,-0.0002430889
2026-07-14 14:00:00.012000+00:00,1.25e-05,-0.0002447253
2026-07-14 15:00:00.038000+00:00,1.25e-05,-0.0001816505
2026-07-14 16:00:00.005000+00:00,1.25e-05,-0.0002347301
2026-07-14 17:00:00.042000+00:00,1.25e-05,-0.0002291366
2026-07-14 18:00:00.013000+00:00,1.25e-05,-0.0001947791
2026-07-14 19:00:00.021000+00:00,1.25e-05,-0.0002616983
2026-07-14 20:00:00.027000+00:00,1.25e-05,-0.0002832444
2026-07-14 21:00:00.003000+00:00,1.25e-05,-0.0002383895
2026-07-14 22:00:00.007000+00:00,1.25e-05,-0.0002547425
2026-07-14 23:00:00.049000+00:00,1.25e-05,-0.0003017435
2026-07-15 00:00:00.046000+00:00,1.25e-05,-0.0003207732
2026-07-15 01:00:00.032000+00:00,1.25e-05,-0.00026639
2026-07-15 02:00:00.028000+00:00,1.25e-05,-0.0002631799
2026-07-15 03:00:00.041000+00:00,1.25e-05,-0.0002547947
2026-07-15 04:00:00.005000+00:00,1.25e-05,-0.0002628537
2026-07-15 05:00:00.066000+00:00,1.25e-05,-0.0002185534
2026-07-15 06:00:00.025000+00:00,1.25e-05,-9.7155e-05
2026-07-15 07:00:00.039000+00:00,1.25e-05,-0.0001168861
2026-07-15 08:00:00.024000+00:00,1.25e-05,-0.0001483814
2026-07-15 09:00:00.018000+00:00,1.25e-05,-0.0001547129
2026-07-15 10:00:00.013000+00:00,1.25e-05,-0.0001543562
2026-07-15 11:00:00.002000+00:00,1.25e-05,-0.000186282
2026-07-15 12:00:00.055000+00:00,1.25e-05,-0.0001498185
2026-07-15 13:00:00.042000+00:00,1.25e-05,-0.0001124968
2026-07-15 14:00:00.050000+00:00,1.25e-05,-9.79842e-05
2026-07-15 15:00:00.004000+00:00,1.25e-05,-9.61268e-05
2026-07-15 16:00:00.009000+00:00,1.25e-05,-0.000131217
2026-07-15 17:00:00.031000+00:00,1.25e-05,-0.000196277
2026-07-15 18:00:00.023000+00:00,1.25e-05,-0.0001784326
2026-07-15 19:00:00.063000+00:00,1.25e-05,-0.0001269014
2026-07-15 20:00:00.068000+00:00,1.25e-05,-0.0001201536
2026-07-15 21:00:00.027000+00:00,1.25e-05,-0.0001227973
2026-07-15 22:00:00.016000+00:00,1.25e-05,-0.0002068413
2026-07-15 23:00:00.034000+00:00,1.25e-05,-0.0001709881
2026-07-16 00:00:00.034000+00:00,1.25e-05,-0.0001731705
2026-07-16 01:00:00.054000+00:00,1.25e-05,-0.0001535594
2026-07-16 02:00:00.027000+00:00,1.25e-05,-0.0002010071
2026-07-16 03:00:00.033000+00:00,1.25e-05,-0.0002536051
2026-07-16 04:00:00.056000+00:00,1.25e-05,-0.0002436971
2026-07-16 05:00:00.122000+00:00,1.25e-05,-0.0002275751
2026-07-16 06:00:00.066000+00:00,1.25e-05,-0.0002278286
2026-07-16 07:00:00.042000+00:00,1.25e-05,-0.0001913998
2026-07-16 08:00:00.015000+00:00,1.25e-05,-0.000151433
2026-07-16 09:00:00.017000+00:00,1.25e-05,-0.0001530618
2026-07-16 10:00:00.008000+00:00,1.25e-05,-0.0001258548
2026-07-16 11:00:00.020000+00:00,1.25e-05,-0.0001569067
2026-07-16 12:00:00.028000+00:00,1.25e-05,-0.0001543656
2026-07-16 13:00:00.050000+00:00,1.25e-05,-0.0001807907
2026-07-16 14:00:00.054000+00:00,1.25e-05,-0.0001961128
2026-07-16 15:00:00.016000+00:00,1.25e-05,-0.0001963967
2026-07-16 16:00:00.041000+00:00,1.25e-05,-0.0002142434
2026-07-16 17:00:00+00:00,1.25e-05,-0.0002161009
2026-07-16 18:00:00.011000+00:00,1.25e-05,-0.0002137797
2026-07-16 19:00:00.031000+00:00,1.25e-05,-0.0001219785
2026-07-16 20:00:00.030000+00:00,1.25e-05,-0.0001840876
2026-07-16 21:00:00.011000+00:00,1.25e-05,-0.0002191001
2026-07-16 22:00:00.008000+00:00,1.25e-05,-0.0001686989
2026-07-16 23:00:00.017000+00:00,1.25e-05,-0.00028464
2026-07-17 00:00:00.018000+00:00,1.25e-05,-0.0002373159
2026-07-17 01:00:00.021000+00:00,1.25e-05,-0.0002643947
2026-07-17 02:00:00.001000+00:00,1.25e-05,-0.0001943996
2026-07-17 03:00:00.017000+00:00,1.25e-05,-0.0002004361
2026-07-17 04:00:00.041000+00:00,1.25e-05,-0.0001785122
2026-07-17 05:00:00.052000+00:00,1.25e-05,-0.0002286095
2026-07-17 06:00:00.032000+00:00,1.25e-05,-0.0002168124
2026-07-17 07:00:00.072000+00:00,1.25e-05,-0.0001310869
2026-07-17 08:00:00.065000+00:00,1.25e-05,-0.0001246001
2026-07-17 09:00:00.031000+00:00,1.25e-05,-0.0001572909
2026-07-17 10:00:00.070000+00:00,1.25e-05,-0.0001460478
2026-07-17 11:00:00.020000+00:00,1.25e-05,-0.0001557053
2026-07-17 12:00:00.011000+00:00,1.25e-05,-0.00018417
2026-07-17 13:00:00.060000+00:00,1.25e-05,-0.0001990405
2026-07-17 14:00:00.111000+00:00,1.25e-05,-0.0002205718
2026-07-17 15:00:00.050000+00:00,1.25e-05,-0.0001618056
2026-07-17 16:00:00.048000+00:00,1.25e-05,-0.0001279444
2026-07-17 17:00:00.062000+00:00,1.25e-05,-0.0001168406
2026-07-17 18:00:00.022000+00:00,1.25e-05,-0.0001803221
2026-07-17 19:00:00.025000+00:00,1.25e-05,-0.0001635721
2026-07-17 20:00:00.039000+00:00,1.25e-05,-0.0001755477
2026-07-17 21:00:00.065000+00:00,1.25e-05,-9.0987e-05
2026-07-17 22:00:00.069000+00:00,1.25e-05,-0.0002716934
2026-07-17 23:00:00.041000+00:00,1.25e-05,-0.0003409278
2026-07-18 00:00:00.082000+00:00,1.25e-05,-0.0002523312
2026-07-18 01:00:00.081000+00:00,1.25e-05,-0.0002910074
2026-07-18 02:00:00.013000+00:00,1.25e-05,-0.0003739977
2026-07-18 03:00:00.008000+00:00,1.15154e-05,-0.0004078764
2026-07-18 04:00:00.021000+00:00,1.25e-05,-0.0002893755
2026-07-18 05:00:00.016000+00:00,1.25e-05,-0.0003169796
2026-07-18 06:00:00.028000+00:00,1.25e-05,-0.0002762091
2026-07-18 07:00:00.025000+00:00,1.25e-05,-0.0003058806
2026-07-18 08:00:00.019000+00:00,1.25e-05,-0.0002710455
2026-07-18 09:00:00.040000+00:00,1.25e-05,-0.0002729598
2026-07-18 10:00:00.020000+00:00,1.25e-05,-0.0002517604
2026-07-18 11:00:00.039000+00:00,1.25e-05,-0.0002593263
2026-07-18 12:00:00.044000+00:00,1.25e-05,-0.0002452714
2026-07-18 13:00:00.006000+00:00,1.25e-05,-0.0003086439
2026-07-18 14:00:00.061000+00:00,1.25e-05,-0.0003191053
2026-07-18 15:00:00.024000+00:00,1.25e-05,-0.0002738876
2026-07-18 16:00:00.043000+00:00,1.25e-05,-0.000273705
2026-07-18 17:00:00.035000+00:00,1.25e-05,-0.000257641
2026-07-18 18:00:00.031000+00:00,1.25e-05,-0.000278256
2026-07-18 19:00:00.033000+00:00,1.25e-05,-0.0003086446
2026-07-18 20:00:00.016000+00:00,1.25e-05,-0.0003046821
2026-07-18 21:00:00.006000+00:00,1.25e-05,-0.0002431966
2026-07-18 22:00:00.011000+00:00,1.25e-05,-0.0002735917
2026-07-18 23:00:00.009000+00:00,1.25e-05,-0.0002383025
2026-07-19 00:00:00.030000+00:00,1.25e-05,-0.0002128699
2026-07-19 01:00:00.044000+00:00,1.25e-05,-0.0001326324
2026-07-19 02:00:00.055000+00:00,1.25e-05,-6.80664e-05
2026-07-19 03:00:00.022000+00:00,1.25e-05,-0.0001131776
2026-07-19 04:00:00.031000+00:00,1.25e-05,-0.000106926
2026-07-19 05:00:00.043000+00:00,1.25e-05,-6.9447e-05
2026-07-19 06:00:00.032000+00:00,1.25e-05,-0.0001427446
2026-07-19 07:00:00.047000+00:00,1.25e-05,-0.0001388982
2026-07-19 08:00:00.093000+00:00,1.25e-05,-0.0002130976
2026-07-19 09:00:00.026000+00:00,1.25e-05,-0.0001403858
2026-07-19 10:00:00.030000+00:00,1.25e-05,-0.000147097
2026-07-19 11:00:00.033000+00:00,1.25e-05,-0.0001717353
2026-07-19 12:00:00.037000+00:00,1.25e-05,-0.0002099729
2026-07-19 13:00:00.014000+00:00,1.25e-05,-0.0001882234
2026-07-19 14:00:00.135000+00:00,1.25e-05,-0.0001639643
2026-07-19 15:00:00.019000+00:00,1.25e-05,-0.0002708879
2026-07-19 16:00:00.007000+00:00,1.25e-05,-0.0002292573
2026-07-19 17:00:00.043000+00:00,1.25e-05,-0.0002356143
2026-07-19 18:00:00.049000+00:00,8.3278e-06,-0.0004333773
2026-07-19 19:00:00.049000+00:00,-1.29556e-05,-0.0006036451
2026-07-19 20:00:00.010000+00:00,6.1222e-06,-0.0004510222
2026-07-19 21:00:00.026000+00:00,1.25e-05,-0.0003710306
2026-07-19 22:00:00.049000+00:00,1.25e-05,-0.0002706166
2026-07-19 23:00:00.014000+00:00,1.25e-05,-0.0002385927
2026-07-20 00:00:00.034000+00:00,1.25e-05,-0.0003148677
2026-07-20 01:00:00.063000+00:00,1.25e-05,-0.0002583725
2026-07-20 02:00:00.052000+00:00,1.25e-05,-0.0002322636
2026-07-20 03:00:00.046000+00:00,1.25e-05,-0.0001922025
2026-07-20 04:00:00.011000+00:00,1.25e-05,-0.0002281032
2026-07-20 05:00:00.027000+00:00,1.25e-05,-0.0002698659
2026-07-20 06:00:00.047000+00:00,1.25e-05,-0.0003234167
2026-07-20 07:00:00.008000+00:00,1.25e-05,-0.0003226552
2026-07-20 08:00:00.058000+00:00,1.25e-05,-0.0002064145
2026-07-20 09:00:00.029000+00:00,1.25e-05,-0.0001983324
2026-07-20 10:00:00.029000+00:00,1.25e-05,-0.000190653
2026-07-20 11:00:00+00:00,1.25e-05,-0.0001498843
2026-07-20 12:00:00+00:00,1.25e-05,-0.0001516639
2026-07-20 13:00:00.047000+00:00,1.25e-05,-0.0002646795
2026-07-20 14:00:00.049000+00:00,1.25e-05,-0.0002563497
2026-07-20 15:00:00.053000+00:00,1.25e-05,-0.0002840954
2026-07-20 16:00:00.104000+00:00,1.25e-05,-0.0002491414
2026-07-20 17:00:00.046000+00:00,1.25e-05,-0.0002665587
2026-07-20 18:00:00.027000+00:00,1.25e-05,-0.0003984657
2026-07-20 19:00:00.035000+00:00,1.25e-05,-0.0003596162
2026-07-20 20:00:00.008000+00:00,1.25e-05,-0.0003240372
2026-07-20 21:00:00.006000+00:00,1.25e-05,-0.0003693477
2026-07-20 22:00:00.003000+00:00,1.25e-05,-0.0003315927
2026-07-20 23:00:00.048000+00:00,1.25e-05,-0.0003855145
2026-07-21 00:00:00.040000+00:00,1.25e-05,-0.0003328598
2026-07-21 01:00:00.005000+00:00,1.25e-05,-0.0002780062
2026-07-21 02:00:00.036000+00:00,1.25e-05,-0.0002484957
2026-07-21 03:00:00.030000+00:00,1.25e-05,-0.0002289521
2026-07-21 04:00:00.001000+00:00,1.25e-05,-7.36449e-05
2026-07-21 05:00:00.004000+00:00,1.25e-05,-3.00961e-05
2026-07-21 06:00:00.043000+00:00,1.25e-05,-3.03468e-05
2026-07-21 07:00:00.034000+00:00,1.25e-05,-7.55318e-05
2026-07-21 08:00:00.035000+00:00,1.25e-05,-9.90676e-05
2026-07-21 09:00:00.044000+00:00,1.25e-05,-0.0001547064
2026-07-21 10:00:00.032000+00:00,1.25e-05,-0.0002172998
2026-07-21 11:00:00.043000+00:00,1.25e-05,-0.0002068931
2026-07-21 12:00:00.029000+00:00,1.25e-05,-0.000247158
2026-07-21 13:00:00.025000+00:00,1.25e-05,-0.0001879668
2026-07-21 14:00:00.062000+00:00,1.25e-05,-0.00018759
2026-07-21 15:00:00.021000+00:00,1.25e-05,-0.0001805337
2026-07-21 16:00:00.022000+00:00,1.25e-05,-0.0001040284
2026-07-21 17:00:00.028000+00:00,1.25e-05,-9.93839e-05
2026-07-21 18:00:00.028000+00:00,1.25e-05,-0.0001156312
2026-07-21 19:00:00.068000+00:00,1.25e-05,-4.94671e-05
2026-07-21 20:00:00.059000+00:00,1.25e-05,-5.14423e-05
2026-07-21 21:00:00.047000+00:00,1.25e-05,-9.65524e-05
2026-07-21 22:00:00.051000+00:00,1.25e-05,-0.0003107268
2026-07-21 23:00:00.023000+00:00,1.25e-05,-0.000119423
2026-07-22 00:00:00.025000+00:00,1.25e-05,-7.36898e-05
2026-07-22 01:00:00.013000+00:00,1.25e-05,-9.39586e-05
2026-07-22 02:00:00.091000+00:00,1.25e-05,-0.0001585787
2026-07-22 03:00:00.043000+00:00,-4.258e-06,-0.0005340643
2026-07-22 04:00:00.052000+00:00,1.16828e-05,-0.0004065377
2026-07-22 05:00:00.087000+00:00,1.01841e-05,-0.000418527
2026-07-22 06:00:00.048000+00:00,9.0989e-06,-0.000427209
2026-07-22 07:00:00.019000+00:00,6.6533e-06,-0.0004467734
2026-07-22 08:00:00.039000+00:00,8.7249e-06,-0.0004302008
2026-07-22 09:00:00.028000+00:00,1.25e-05,-0.0003492219
2026-07-22 10:00:00.025000+00:00,1.25e-05,-0.0002724271
2026-07-22 11:00:00.047000+00:00,1.25e-05,-0.0003257437
2026-07-22 12:00:00.037000+00:00,1.25e-05,-0.0003621456
2026-07-22 13:00:00.052000+00:00,1.25e-05,-0.0003544923
2026-07-22 14:00:00.038000+00:00,1.25e-05,-0.0003251351
2026-07-22 15:00:00.018000+00:00,1.25e-05,-0.0003868024
2026-07-22 16:00:00.004000+00:00,1.09482e-05,-0.0004124141
2026-07-22 17:00:00.047000+00:00,1.19793e-05,-0.0004041653
2026-07-22 18:00:00.015000+00:00,1.25e-05,-0.0003784376
2026-07-22 19:00:00.007000+00:00,6.3286e-06,-0.0004493709
2026-07-22 20:00:00.054000+00:00,6.1896e-06,-0.0004504835
2026-07-22 21:00:00.034000+00:00,1.01491e-05,-0.0004188069
2026-07-22 22:00:00.043000+00:00,4.344e-06,-0.0004652479
2026-07-22 23:00:00.077000+00:00,9.8139e-06,-0.000421489
2026-07-23 00:00:00.046000+00:00,1.25e-05,-0.0003884993
2026-07-23 01:00:00.058000+00:00,1.25e-05,-0.0003851122
2026-07-23 02:00:00.049000+00:00,-4.6054e-06,-0.0005368432
2026-07-23 03:00:00.067000+00:00,-7.6141e-06,-0.0005609131
2026-07-23 04:00:00.046000+00:00,-6.6e-08,-0.0005005282
2026-07-23 05:00:00.067000+00:00,2.102e-07,-0.0004983188
2026-07-23 06:00:00.001000+00:00,-1.4222e-06,-0.0005113779
2026-07-23 07:00:00.055000+00:00,4.1197e-06,-0.0004670428
2026-07-23 08:00:00.021000+00:00,1.3985e-06,-0.0004888123
2026-07-23 09:00:00.020000+00:00,5.2788e-06,-0.0004577694
2026-07-23 10:00:00.014000+00:00,2.5816e-06,-0.0004793472
2026-07-23 11:00:00.040000+00:00,8.3509e-06,-0.0004331928
2026-07-23 12:00:00.099000+00:00,9.1054e-06,-0.000427157
2026-07-23 13:00:00.032000+00:00,1.05473e-05,-0.0004156215
2026-07-23 14:00:00.121000+00:00,1.07037e-05,-0.0004143703
2026-07-23 15:00:00.032000+00:00,1.25e-05,-0.0003850948
2026-07-23 16:00:00.001000+00:00,1.25e-05,-0.0003617543
2026-07-23 17:00:00.006000+00:00,6.653e-06,-0.000446776
2026-07-23 18:00:00.046000+00:00,2.7671e-06,-0.0004778634
2026-07-23 19:00:00.048000+00:00,3.984e-07,-0.0004968132
2026-07-23 20:00:00.072000+00:00,6.4802e-06,-0.0004481582
2026-07-23 21:00:00.028000+00:00,1.25e-05,-0.0003947483
2026-07-23 22:00:00.038000+00:00,1.25e-05,-0.0003473089
2026-07-23 23:00:00.033000+00:00,1.19189e-05,-0.0004046487
2026-07-24 00:00:00.021000+00:00,1.16311e-05,-0.0004069511
2026-07-24 01:00:00.060000+00:00,6.5179e-06,-0.0004478564
